adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,"{'id': 221544, 'name': 'The Mummy (Universal Series)', 'poster_path': '/AvNgVQAVU7glcRawxyXnyHMPPbk.jpg', 'backdrop_path': '/9Hurk1iwEE3USJpBe48FChOSROC.jpg'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,29239,tt0035096,en,The Mummy's Tomb,A high priest of Karnak travels to America with the living mummy Kharis (Lon Chaney Jr.) to kill all those who had desecrated the tomb of the Egyptian princess Ananka thirty years earlier.,0.674417,/wuaqpLGb5PHpUGUCmQwyS5EVLdw.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-10-23,0.0,60.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The FEAR of the Year!,The Mummy's Tomb,False,8.3,6.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,15660,tt0082766,en,Mommie Dearest,"In this biographical film, glamorous yet lonely star Joan Crawford takes in two orphans, and at first their unconventional family seems happy. But after Joan's attempts at romantic fulfillment go sour and she is fired from her contract with MGM studios, her callous and abusive behavior towards her daughter Christina becomes even more pronounced. Christina leaves home and takes her first acting role, only to find her mother's presence still overshadowing her.",2.878266,/vPwWgX1SzLRm6Tqhj9102Mg5kkz.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-09-18,0.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The meanest mother of them all,Mommie Dearest,False,6.6,55.0
False,"{'id': 8537, 'name': 'Superman Collection', 'poster_path': '/fgTdu62v1jjNDPh68V9TJZMgXbo.jpg', 'backdrop_path': '/la0EhOrgVAiY8sf3ILz3wgoaNXH.jpg'}",55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,1924,tt0078346,en,Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane − who's in love with Superman. Clark must summon his superhero alter ego when the nefarious Lex Luthor launches a plan to take over the world.",15.460102,/n2DOECThGG7h7m5AjLi2Nuh23u1.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dovemead Films', 'id': 51861}, {'name': 'Film Export A.G.', 'id': 51862}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-12-13,300218018.0,143.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You'll Believe a Man Can Fly!,Superman,False,6.9,1042.0
False,"{'id': 8537, 'name': 'Superman Collection', 'poster_path': '/fgTdu62v1jjNDPh68V9TJZMgXbo.jpg', 'backdrop_path': '/la0EhOrgVAiY8sf3ILz3wgoaNXH.jpg'}",54000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,8536,tt0081573,en,Superman II,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",10.301621,/uvxjXSfph2FD07A2jBG9NHJnl27.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dovemead Films', 'id': 51861}, {'name': 'Film Export A.G.', 'id': 51862}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-12-04,190458706.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Man of Steel meets his match!,Superman II,False,6.5,642.0
False,"{'id': 8537, 'name': 'Superman Collection', 'poster_path': '/fgTdu62v1jjNDPh68V9TJZMgXbo.jpg', 'backdrop_path': '/la0EhOrgVAiY8sf3ILz3wgoaNXH.jpg'}",39000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,9531,tt0086393,en,Superman III,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",9.614638,/pDjfBk3YkdvRK2VERvoHaXJdNxF.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dovemead Films', 'id': 51861}, {'name': 'Cantharus Productions', 'id': 51903}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-06-17,75850624.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,If the world's most powerful computer can control even Superman...no one on earth is safe.,Superman III,False,5.3,500.0
False,"{'id': 8537, 'name': 'Superman Collection', 'poster_path': '/fgTdu62v1jjNDPh68V9TJZMgXbo.jpg', 'backdrop_path': '/la0EhOrgVAiY8sf3ILz3wgoaNXH.jpg'}",17000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,11411,tt0094074,en,Superman IV: The Quest for Peace,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",7.990679,/q1P6UHWdrtZNkmdnoprV0ILfLlr.jpg,"[{'name': 'Cannon Films', 'id': 4110}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'London-Cannon Films', 'id': 6231}, {'name': 'Golan-Globus Productions', 'id': 13549}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-07-23,19300000.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,"Nuclear Power. In the best hands, it is dangerous. In the hands of Lex Luthor, it is pure evil. This is Superman's greatest battle. And it is for all of us.",Superman IV: The Quest for Peace,False,4.1,327.0
False,"{'id': 221539, 'name': 'Dracula (Universal Series)', 'poster_path': '/srgkikGqQD32mhaq8wT6Qz2eLcD.jpg', 'backdrop_path': '/sdbStuQ5qEPZqqWUlNlBd0dPtBT.jpg'}",355000,"[{'id': 27, 'name': 'Horror'}]",,138,tt0021814,en,Dracula,The legend of vampire Count Dracula begins here with this original 1931 Dracula film from Bela Lugosi.,7.503126,/hA9kQrIwDHJKl1pt8GpJdDnBzim.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1931-02-12,1012189.0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,The story of the strangest passion the world has ever known!,Dracula,False,7.2,254.0
False,"{'id': 221539, 'name': 'Dracula (Universal Series)', 'poster_path': '/srgkikGqQD32mhaq8wT6Qz2eLcD.jpg', 'backdrop_path': '/sdbStuQ5qEPZqqWUlNlBd0dPtBT.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,30793,tt0037793,en,House of Dracula,"A scientist working on cures for rare afflictions, such as a bone softening agent made from molds to allow him to correct the spinal deformity of his nurse, finds the physical causes of lycanthropy in wolf-man Larry Talbot and of vampirism in Count Dracula, but himself becomes afflicted with homicidal madness while exchanging blood with Dracula.",9.074831,/ieMOOhBTWAoEx55egV7L3VXvRUq.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-12-06,0.0,67.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,HORROR UPON HORROR in the HOUSE OF DRACULA,House of Dracula,False,5.8,20.0
False,"{'id': 218406, 'name': 'Frankenstein (Universal Series)', 'poster_path': '/2PJYpPHOqnVMXelHV1T4t6zra4i.jpg', 'backdrop_path': '/oR3GHwhvOcjn124b7wOZl9SHh8G.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,3103,tt0036931,en,House of Frankenstein,"An evil scientist and a hunchback escape from prison and encounter Dracula, the Wolf Man and Frankenstein's Monster.",2.542558,/qzhYjNFri8KaaC0JGuFkWO4xmJH.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1944-12-01,0.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,All the Screen's Titans of Terror - Together in the Greatest of All SCREEN SENSATIONS!,House of Frankenstein,False,6.2,30.0
False,"{'id': 218406, 'name': 'Frankenstein (Universal Series)', 'poster_path': '/2PJYpPHOqnVMXelHV1T4t6zra4i.jpg', 'backdrop_path': '/oR3GHwhvOcjn124b7wOZl9SHh8G.jpg'}",291000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3035,tt0021884,en,Frankenstein,Henry Frankenstein is a doctor who is trying to discover a way to make the dead walk. He succeeds and creates a monster that has to deal with living again.,8.091603,/wB58wlBAr6484Wm6VyFDqSD8VOJ.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1931-11-21,12000000.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The man who made a monster.,Frankenstein,False,7.3,295.0
False,"{'id': 218406, 'name': 'Frankenstein (Universal Series)', 'poster_path': '/2PJYpPHOqnVMXelHV1T4t6zra4i.jpg', 'backdrop_path': '/oR3GHwhvOcjn124b7wOZl9SHh8G.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3077,tt0031951,en,Son of Frankenstein,"Wolf Frankenstein, son of Henry Frankenstein, returns with his wife, to his fathers estate to claim his inheritance. When he arrives with his family he recieves a hostile reception from locals. While exploring his fathers laboratory he comes across crooked blacksmith - Ygor, who asks him to revive his father's creation - the MONSTER who is lying in a coma. Wolf tries to revive the monster and believes he fails but then some of the locals are found murdered soon after who just happened to be part of the jury that sent Ygor to the gallows. The villagers immediately connect the killings to Frankenstein and send the inspector to investigate. He discovers the monster is alive and is being used as tool by Ygor. Wolf then in fit of madness shoots Ygor. The then enraged monster losing his only friend kidnaps Wolf's son. In the end Wolf tracks the monster to the lab where he swings down on a chain knocking the monster into a sulpher pit and thus his demise.",3.563588,/bmJ0SwZGsTjN03EAwscBxuLRH4e.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1939-01-13,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The black shadows of the past bred this half-man . . . half-demon ! . . . creating a new and terrible juggernaut of destruction !,Son of Frankenstein,False,7.0,42.0
False,"{'id': 218406, 'name': 'Frankenstein (Universal Series)', 'poster_path': '/2PJYpPHOqnVMXelHV1T4t6zra4i.jpg', 'backdrop_path': '/oR3GHwhvOcjn124b7wOZl9SHh8G.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3074,tt0034786,en,The Ghost of Frankenstein,"Ygor discovers Frankenstein's creation is still alive and brings him to the Doctor's son, Ludwig, for help. Obsessed with restoring the monster to his full potential, Ludwig is unaware that someone has more devious plans for the creature.",4.021579,/xGrbBmWlRa70JsER3zrlup4d2k8.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-03-13,0.0,67.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All new THRILLS!,The Ghost of Frankenstein,False,6.4,26.0
False,"{'id': 259027, 'name': 'The Wolf Man (Universal Series)', 'poster_path': '/bYvHmIKqSnUYyjFhabzNliS2qu1.jpg', 'backdrop_path': '/8DcHcYH0P9de2j8HPRYq9wXNaIf.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3076,tt0035899,en,Frankenstein Meets the Wolf Man,"Graverobbers open the grave of the Wolfman and awake him. He doesn't like the idea of being immortal and killing people when the moon is full, so he tries to find Dr. Frankenstein, in the hopes that the Dr. can cure him, but Frankenstein is dead and only his Monster is alive and this one wants to live, not to die like the Wolfman.",5.841791,/n250rz42W9trz6vXhCLVhEoXdhL.jpg,"[{'name': 'Universal Pictures Co. Inc.', 'id': 87008}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-03-05,0.0,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Frankenstein Meets the Wolf Man,False,6.5,42.0
False,"{'id': 123720, 'name': 'Frankenstein (Hammer Series)', 'poster_path': '/fKiok5TbCKWRgfNd4Rj8gPMzGJp.jpg', 'backdrop_path': '/gl9Gi60C9WYVkObOMll19OROhMC.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3079,tt0050280,en,The Curse of Frankenstein,Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.,4.307941,/f4dwXdeZFHzLKMNgKGe46RWsMmM.jpg,"[{'name': 'Hammer Film Productions', 'id': 1314}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1957-05-02,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The creature created by man and forgotten by nature!,The Curse of Frankenstein,False,6.8,61.0
False,"{'id': 221539, 'name': 'Dracula (Universal Series)', 'poster_path': '/srgkikGqQD32mhaq8wT6Qz2eLcD.jpg', 'backdrop_path': '/sdbStuQ5qEPZqqWUlNlBd0dPtBT.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,32023,tt0036376,en,Son of Dracula,"Carpathian Count Alucard is invited to the U.S. by a young ""morbid"" heiress. Her boyfriend and local officials are suspicious of the newcomer, who is interested in the ""virile"" soil of the new world.",5.343065,/fFEqccFp2sfZYXMDbtspvrpzr7X.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-10-05,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,BLOOD on his lips...! DOOM in his eyes...! an accursed VAMPIRE!,Son of Dracula,False,6.8,16.0
False,"{'id': 259027, 'name': 'The Wolf Man (Universal Series)', 'poster_path': '/bYvHmIKqSnUYyjFhabzNliS2qu1.jpg', 'backdrop_path': '/8DcHcYH0P9de2j8HPRYq9wXNaIf.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",,13666,tt0034398,en,The Wolf Man,"After his brother's death, Larry Talbot returns home to his father and the family estate. Events soon take a turn for the worse when Larry is bitten by a werewolf.",5.386984,/5AoLvk8r0egU8bY5FFXiYw1XPeb.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-12-12,0.0,70.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"""His hideous howl a dirge of death!""",The Wolf Man,False,7.2,124.0
False,"{'id': 174218, 'name': 'The Howling Collection', 'poster_path': '/ci6CZhFFLm0r3fDomXlRAmCEesr.jpg', 'backdrop_path': '/a0UuiTYxqMmj5Ll26rORaFoTKBc.jpg'}",0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,29794,tt0089308,en,Howling II: Stirba - Werewolf Bitch,A young girl whose sister was murdered by werewolves helps an investigator track down a gang of the beasts through the U.S. and Europe.,4.037458,/eJmzZuyYFgBMea9ynhg4cs0hJGy.jpg,"[{'name': 'Hemdale', 'id': 16593}, {'name': ""Cinema '84/Greenberg Brothers Partnership"", 'id': 84526}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-08-28,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's not over yet.,Howling II: Stirba - Werewolf Bitch,False,4.2,41.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,9077,tt0048696,en,Tarantula,A spider escapes from an isolated desert laboratory experimenting in giantism and grows to tremendous size as it wreaks havoc on the local inhabitants.,4.453327,/gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1955-12-14,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,More terrifying than any horror known to man comes a creeping crawling monster whose towering fury no one can escape!,Tarantula,False,6.1,58.0
False,"{'id': 281644, 'name': 'Rocky Horror Collection', 'poster_path': '/av74GpX6RjxQxPqWm1Hkcbc7dAE.jpg', 'backdrop_path': None}",1200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.rockyhorror.com/,36685,tt0073629,en,The Rocky Horror Picture Show,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rocky'.",8.699428,/v2NC7o8f7AZvQbOAwrfRbe5Z106.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Michael White Productions', 'id': 463}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-08-14,112892319.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Different Set Of Jaws.,The Rocky Horror Picture Show,False,7.4,703.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,43391,tt0042469,en,The Flying Saucer,"The CIA sends playboy Mike Trent to Alaska with agent Vee Langley, posing as his ""nurse,"" to investigate flying saucer sightings. At first, installed in a hunting lodge, the two play in the wilderness. But then they sight a saucer. Investigating, our heroes clash with an inept gang of Soviet spies, also after the saucer secret.",0.432126,/fk2sVtesehLfp0jL01joPBEcJhJ.jpg,"[{'name': 'Colonial Productions', 'id': 57825}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1950-01-04,0.0,69.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Flying Saucer,False,2.7,7.0
False,,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",,30168,tt0084156,en,It Came from Hollywood,"Dan Ackroyd, John Candy, Gilda Radner and Cheech and Chong present this compilation of classic bad films from the 50's, 60's and 70's. Special features on gorilla pictures, anti-marijuana films and a special tribute to the worst film maker of all-time, Ed Wood.",1.629796,/7MEflXzbne5jzOalnM7Q3LY1Cgj.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-12-10,2091037.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,We're going to make you LAUGH.,It Came from Hollywood,False,6.0,12.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,10785,tt0044121,en,The Thing from Another World,Scientists and American Air Force officials fend off a blood-thirsty alien organism while at a remote arctic outpost.,5.466036,/jb4gPm7A5nKikStVu5IiRw3vqzd.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Winchester Pictures Corporation', 'id': 13987}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-04-29,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Look Out...It's The Thing,The Thing from Another World,False,6.9,142.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,19483,tt0045920,en,It Came from Outer Space,"Author &amp; amateur astronomer John Putnam and schoolteacher Ellen Fields witness an enormous meteorite come down near a small town in Arizona, but Putnam becomes a local object of scorn when, after examining the object up close, he announces that it is a spacecraft, and that it is inhabited...",7.749114,/hIYZaXip6eZDN9hU9xCZAVuFAWG.jpg,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1953-05-26,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fantastic sights leap out at you!,It Came from Outer Space,False,6.2,52.0
False,,2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,8974,tt0046534,en,The War of the Worlds,"The residents of a small town are excited when a flaming meteor lands in the hills, but their joy is short-lived when they discover it has passengers who are not very friendly.",5.609399,/kCbFRaaDob0bmRjqafgaDTFpGJJ.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1953-08-13,2000000.0,85.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Amazing! terrifying! The most savage spectacle of all time!,The War of the Worlds,False,6.8,172.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,29959,tt0048215,en,It Came from Beneath the Sea,"A Giant Octopus, whose feeding habits have been affected by radiation from H-Bomb tests, rises from the Mindanao Deep to terrorize the California Coast.",2.917071,/wTFPbEWY1zQxU92qCl8Exx3WpKS.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Clover Productions', 'id': 3458}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1955-07-01,0.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,IT CRUSHES! KILLS! DESTROYS!,It Came from Beneath the Sea,False,5.4,20.0
False,,417000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,11549,tt0049366,en,Invasion of the Body Snatchers,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,6.135431,/6EVtwbBvGpfopVJdlgIs7mEHpuG.jpg,"[{'name': 'Allied Artists Pictures', 'id': 4928}, {'name': 'Walter Wanger Productions', 'id': 10096}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-02-05,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,... there was nothing to hold onto - except each other.,Invasion of the Body Snatchers,False,7.3,277.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,18158,tt0049169,en,Earth vs. the Flying Saucers,"After aliens fail to effectively manage their time-space communications devices and botch an attempt to contact rocket scientist Dr. Russell Marvin and his charming wife Carol, they start to destroy Earth targets, suck the knowledge out of military brains, and issue ultimatums. Fortunately, Dr. Marvin and his fellow scientists have a few tricks of their own.",3.340532,/2uZiDKBAfBYGvJwJDgFaeY3szSh.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Clover Productions', 'id': 3458}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-07-04,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The terrifying truth about flying saucers!,Earth vs. the Flying Saucers,False,6.0,41.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,27625,tt0049370,en,It Conquered the World,An alien from Venus tries to take over the world with the help of a disillusioned human scientist.,2.141695,/tVJFcfYX5XzKMDSRtjGQdznEaq1.jpg,"[{'name': 'Sunset Productions', 'id': 4697}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-07-14,0.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every man its prisoner... every woman its slave!,It Conquered the World,False,4.0,10.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,41516,tt0049516,en,The Mole People,A party of archaeologists discovers the remnants of a mutant five millennia-old Sumerian civilization living beneath a glacier atop a mountain in Mesopatamia.,0.883306,/9ozw07YVow3hAZoFg5CloP8U3CM.jpg,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-12-01,0.0,77.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"...a savage civilization a million years old, raging with blood-lusting fury!",The Mole People,False,4.4,14.0
False,"{'id': 87228, 'name': 'Swamp Thing Collection', 'poster_path': '/niEEDNB366pMOI5RRcw36QGaGDm.jpg', 'backdrop_path': '/w0jv6vdKe3TGOLaCgPbZOu85gas.jpg'}",3000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,17918,tt0084745,en,Swamp Thing,"Dr. Alec Holland, hidden away in the depths of a murky swamp, is trying to create a new species - a combination of animal and plant capable of adapting and thriving in the harshest conditions. Unfortunately he becomes subject of his own creation and is transformed. Arcane, desperate for the formula, attempts to capture the Swamp Thing. An explosive chase ensues that ultimately ends with a confrontation between Holland and a changed Arcane...",9.412377,/mlTr4tY9pWa7QQPdV9xkxVaJ5GC.jpg,"[{'name': 'DC Comics', 'id': 429}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-02-19,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Science changed him into a monster. Love changed him even more!,Swamp Thing,False,5.4,92.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",,37305,tt0053183,en,Pork Chop Hill,American GI's must retake a barren hill in Korea that has been overrun by Red Chinese troops. The ensuing battle becomes a meat grinder for American and Chinese alike.,2.522122,/3EJmYJyj2eyDArf36EXttVak3I3.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Melville Productions', 'id': 3077}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1959-05-29,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Bold! Blunt! Blistering! The battle picture without equal!,Pork Chop Hill,False,6.4,16.0
